name,id,code,state_id:id,country_id:id
Darwha,setu_pharma_city_dqbkb_mh,DQBKB_MH,base.state_in_mh,base.in
Daryapur Banosa,setu_pharma_city_daryqqx_mh,DARYQQX_MH,base.state_in_mh,base.in
Dattapur Dhamangaon,setu_pharma_city_dattcyqyqy_mh,DATTCYQYQY_MH,base.state_in_mh,base.in
Daund,setu_pharma_city_dzyjl_mh,DZYJL_MH,base.state_in_mh,base.in
Davlameti,setu_pharma_city_daqzyy_mh,DAQZYY_MH,base.state_in_mh,base.in
Deglur,setu_pharma_city_dirnt_mh,DIRNT_MH,base.state_in_mh,base.in
Dehu,setu_pharma_city_dexjt_mh,DEXJT_MH,base.state_in_mh,base.in
Dehu Road,setu_pharma_city_deurnxa_mh,DEURNXA_MH,base.state_in_mh,base.in
Deolali,setu_pharma_city_dkkxay_mh,DKKXAY_MH,base.state_in_mh,base.in
Deolali Pravara,setu_pharma_city_deolxaqr_mh,DEOLXAQR_MH,base.state_in_mh,base.in
Deoli,setu_pharma_city_dhmcj_mh,DHMCJ_MH,base.state_in_mh,base.in
Desaiganj,setu_pharma_city_dewrcw_mh,DEWRCW_MH,base.state_in_mh,base.in
Deulgaon Raja,setu_pharma_city_deurxarg_mh,DEURXARG_MH,base.state_in_mh,base.in
Dewhadi,setu_pharma_city_dyryt_mh,DYRYT_MH,base.state_in_mh,base.in
Dharangaon,setu_pharma_city_dhoycb_mh,DHOYCB_MH,base.state_in_mh,base.in
Dharmabad,setu_pharma_city_dhnkxax_mh,DHNKXAX_MH,base.state_in_mh,base.in
Dharur,setu_pharma_city_drmgt_mh,DRMGT_MH,base.state_in_mh,base.in
Dhatau,setu_pharma_city_dxreh_mh,DXREH_MH,base.state_in_mh,base.in
Dhule,setu_pharma_city_dhrgn_mh,DHRGN_MH,base.state_in_mh,base.in
Digdoh,setu_pharma_city_dbneh_mh,DBNEH_MH,base.state_in_mh,base.in
Digras,setu_pharma_city_dyqxag_mh,DYQXAG_MH,base.state_in_mh,base.in
Dondaicha-Warwade,setu_pharma_city_donduznc_mh,DONDUZNC_MH,base.state_in_mh,base.in
Dudhani,setu_pharma_city_dyqeen_mh,DYQEEN_MH,base.state_in_mh,base.in
Durgapur,setu_pharma_city_duinhr_mh,DUINHR_MH,base.state_in_mh,base.in
Dyane,setu_pharma_city_dmmmxa_mh,DMMMXA_MH,base.state_in_mh,base.in
Eklahare,setu_pharma_city_ekbwxae_mh,EKBWXAE_MH,base.state_in_mh,base.in
Erandol,setu_pharma_city_ewwzb_mh,EWWZB_MH,base.state_in_mh,base.in
Faizpur,setu_pharma_city_fyhyqz_mh,FYHYQZ_MH,base.state_in_mh,base.in
Gadchiroli,setu_pharma_city_gajstq_mh,GAJSTQ_MH,base.state_in_mh,base.in
Gadhinglaj,setu_pharma_city_gaxatgx_mh,GAXATGX_MH,base.state_in_mh,base.in
Gandhinagar,setu_pharma_city_gawkgn_mh,GAWKGN_MH,base.state_in_mh,base.in
Ganeshpur,setu_pharma_city_gauxexa_mh,GAUXEXA_MH,base.state_in_mh,base.in
Gangakhed,setu_pharma_city_gayqgxaq_mh,GAYQGXAQ_MH,base.state_in_mh,base.in
Gangapur,setu_pharma_city_gazglc_mh,GAZGLC_MH,base.state_in_mh,base.in
Georai,setu_pharma_city_gtyqjq_mh,GTYQJQ_MH,base.state_in_mh,base.in
Ghatanji,setu_pharma_city_ghexayx_mh,GHEXAYX_MH,base.state_in_mh,base.in
Ghoti Budruk,setu_pharma_city_ghxknyq_mh,GHXKNYQ_MH,base.state_in_mh,base.in
Ghugus,setu_pharma_city_gxxahl_mh,GXXAHL_MH,base.state_in_mh,base.in
Ghulewadi,setu_pharma_city_ghzgtk_mh,GHZGTK_MH,base.state_in_mh,base.in
Godoli,setu_pharma_city_gnllh_mh,GNLLH_MH,base.state_in_mh,base.in
Gokhivare,setu_pharma_city_golqlw_mh,GOLQLW_MH,base.state_in_mh,base.in
Gondiya,setu_pharma_city_gexyqt_mh,GEXYQT_MH,base.state_in_mh,base.in
Goregaon,setu_pharma_city_golllb_mh,GOLLLB_MH,base.state_in_mh,base.in
Greater Mumbai,setu_pharma_city_greurne_mh,GREURNE_MH,base.state_in_mh,base.in
Guhagar,setu_pharma_city_gkyqej_mh,GKYQEJ_MH,base.state_in_mh,base.in
Hadgaon,setu_pharma_city_hrmlr_mh,HRMLR_MH,base.state_in_mh,base.in
Hinganghat,setu_pharma_city_hiqsgt_mh,HIQSGT_MH,base.state_in_mh,base.in
Hingoli,setu_pharma_city_hcgkb_mh,HCGKB_MH,base.state_in_mh,base.in
Hupari,setu_pharma_city_hyqryt_mh,HYQRYT_MH,base.state_in_mh,base.in
Ichalkaranji,setu_pharma_city_ichmjyx_mh,ICHMJYX_MH,base.state_in_mh,base.in
Igatpuri,setu_pharma_city_iguqtz_mh,IGUQTZ_MH,base.state_in_mh,base.in
Indapur,setu_pharma_city_iwbqe_mh,IWBQE_MH,base.state_in_mh,base.in
Jalgaon,setu_pharma_city_jgyqqy_mh,JGYQQY_MH,base.state_in_mh,base.in
Jalgaon,setu_pharma_city_jsyqy_mh,JSYQY_MH,base.state_in_mh,base.in
Jalgaon (Jamod),setu_pharma_city_jaljtbq_mh,JALJTBQ_MH,base.state_in_mh,base.in
Jalna,setu_pharma_city_jjqqh_mh,JJQQH_MH,base.state_in_mh,base.in
Jamkhed,setu_pharma_city_jnwmy_mh,JNWMY_MH,base.state_in_mh,base.in
Jawhar,setu_pharma_city_jwryqq_mh,JWRYQQ_MH,base.state_in_mh,base.in
Jaysingpur,setu_pharma_city_jaisem_mh,JAISEM_MH,base.state_in_mh,base.in
Jejuri,setu_pharma_city_jwrlb_mh,JWRLB_MH,base.state_in_mh,base.in
Jintur,setu_pharma_city_jkxhz_mh,JKXHZ_MH,base.state_in_mh,base.in
Junnar,setu_pharma_city_jekkl_mh,JEKKL_MH,base.state_in_mh,base.in
Kabnur,setu_pharma_city_kxnce_mh,KXNCE_MH,base.state_in_mh,base.in
Kagal,setu_pharma_city_kuggj_mh,KUGGJ_MH,base.state_in_mh,base.in
Kalamb,setu_pharma_city_kjtet_mh,KJTET_MH,base.state_in_mh,base.in
Kalambe Turf Thane,setu_pharma_city_kalaerke_mh,KALAERKE_MH,base.state_in_mh,base.in
Kalameshwar,setu_pharma_city_kaezxr_mh,KAEZXR_MH,base.state_in_mh,base.in
Kalamnuri,setu_pharma_city_kabtxat_mh,KABTXAT_MH,base.state_in_mh,base.in
Kalundre,setu_pharma_city_kaimmm_mh,KAIMMM_MH,base.state_in_mh,base.in
Kalyan-Dombivali,setu_pharma_city_kaljmyk_mh,KALJMYK_MH,base.state_in_mh,base.in
Kamptee,setu_pharma_city_kixhn_mh,KIXHN_MH,base.state_in_mh,base.in
Kamptee,setu_pharma_city_kbcrh_mh,KBCRH_MH,base.state_in_mh,base.in
Kandari,setu_pharma_city_kgxayqq_mh,KGXAYQQ_MH,base.state_in_mh,base.in
Kandhar,setu_pharma_city_kbqzy_mh,KBQZY_MH,base.state_in_mh,base.in
Kandri,setu_pharma_city_kchzc_mh,KCHZC_MH,base.state_in_mh,base.in
Kandri,setu_pharma_city_kxahzj_mh,KXAHZJ_MH,base.state_in_mh,base.in
Kanhan (Pipri),setu_pharma_city_kahzme_mh,KAHZME_MH,base.state_in_mh,base.in
Kankavli,setu_pharma_city_kaoxatq_mh,KAOXATQ_MH,base.state_in_mh,base.in
Kannad,setu_pharma_city_klemr_mh,KLEMR_MH,base.state_in_mh,base.in
Karad,setu_pharma_city_kertg_mh,KERTG_MH,base.state_in_mh,base.in
Karanja,setu_pharma_city_krrze_mh,KRRZE_MH,base.state_in_mh,base.in
Karanje Turf Satara,setu_pharma_city_karatxyg_mh,KARATXYG_MH,base.state_in_mh,base.in
Karivali,setu_pharma_city_kamlcb_mh,KAMLCB_MH,base.state_in_mh,base.in
Karjat,setu_pharma_city_ktxawb_mh,KTXAWB_MH,base.state_in_mh,base.in
Karmala,setu_pharma_city_kyqyer_mh,KYQYER_MH,base.state_in_mh,base.in
Kasara Budruk,setu_pharma_city_kasjwct_mh,KASJWCT_MH,base.state_in_mh,base.in
Katai,setu_pharma_city_kmtxax_mh,KMTXAX_MH,base.state_in_mh,base.in
Katkar,setu_pharma_city_ktkjb_mh,KTKJB_MH,base.state_in_mh,base.in
Katol,setu_pharma_city_kcmyj_mh,KCMYJ_MH,base.state_in_mh,base.in
Kegaon,setu_pharma_city_kryyqn_mh,KRYYQN_MH,base.state_in_mh,base.in
Khadkale,setu_pharma_city_khwjmyq_mh,KHWJMYQ_MH,base.state_in_mh,base.in
Khamgaon,setu_pharma_city_khcebg_mh,KHCEBG_MH,base.state_in_mh,base.in
Khapa,setu_pharma_city_kxalqxa_mh,KXALQXA_MH,base.state_in_mh,base.in
Khed,setu_pharma_city_kqxle_mh,KQXLE_MH,base.state_in_mh,base.in
Khed,setu_pharma_city_kwree_mh,KWREE_MH,base.state_in_mh,base.in
Kherdi,setu_pharma_city_keyxj_mh,KEYXJ_MH,base.state_in_mh,base.in
Khoni,setu_pharma_city_kimzt_mh,KIMZT_MH,base.state_in_mh,base.in
Khopoli,setu_pharma_city_kyqjzt_mh,KYQJZT_MH,base.state_in_mh,base.in
Khuldabad,setu_pharma_city_khnhjyq_mh,KHNHJYQ_MH,base.state_in_mh,base.in
Kinwat,setu_pharma_city_keryqr_mh,KERYQR_MH,base.state_in_mh,base.in
Kirkee,setu_pharma_city_kmxhq_mh,KMXHQ_MH,base.state_in_mh,base.in
Kodoli,setu_pharma_city_kolyqm_mh,KOLYQM_MH,base.state_in_mh,base.in
Kolhapur,setu_pharma_city_koskmr_mh,KOSKMR_MH,base.state_in_mh,base.in
Kon,setu_pharma_city_trrl_mh,TRRL_MH,base.state_in_mh,base.in
Kondumal,setu_pharma_city_koctwb_mh,KOCTWB_MH,base.state_in_mh,base.in
Kopargaon,setu_pharma_city_kogych_mh,KOGYCH_MH,base.state_in_mh,base.in
Kopharad,setu_pharma_city_kobytc_mh,KOBYTC_MH,base.state_in_mh,base.in
Korochi,setu_pharma_city_khkjr_mh,KHKJR_MH,base.state_in_mh,base.in
Kudal,setu_pharma_city_kwwzx_mh,KWWZX_MH,base.state_in_mh,base.in
Kundalwadi,setu_pharma_city_kuhnlx_mh,KUHNLX_MH,base.state_in_mh,base.in
Kurduvadi,setu_pharma_city_kuqyqec_mh,KUQYQEC_MH,base.state_in_mh,base.in
Kurundvad,setu_pharma_city_kuhnjz_mh,KUHNJZ_MH,base.state_in_mh,base.in
Kusgaon Budruk,setu_pharma_city_kuscgjk_mh,KUSCGJK_MH,base.state_in_mh,base.in
Lanja,setu_pharma_city_lxljt_mh,LXLJT_MH,base.state_in_mh,base.in
Lasalgaon,setu_pharma_city_latzer_mh,LATZER_MH,base.state_in_mh,base.in
Latur,setu_pharma_city_latew_mh,LATEW_MH,base.state_in_mh,base.in
Loha,setu_pharma_city_lebwe_mh,LEBWE_MH,base.state_in_mh,base.in
Lonar,setu_pharma_city_lerwxa_mh,LERWXA_MH,base.state_in_mh,base.in
Lonavala,setu_pharma_city_lolnkh_mh,LOLNKH_MH,base.state_in_mh,base.in
Madhavnagar,setu_pharma_city_mahrnyq_mh,MAHRNYQ_MH,base.state_in_mh,base.in
Mahabaleshwar,setu_pharma_city_mahkwzy_mh,MAHKWZY_MH,base.state_in_mh,base.in
Mahad,setu_pharma_city_mxwml_mh,MXWML_MH,base.state_in_mh,base.in
Mahadula,setu_pharma_city_maegqh_mh,MAEGQH_MH,base.state_in_mh,base.in
Maindargi,setu_pharma_city_mahxyqh_mh,MAHXYQH_MH,base.state_in_mh,base.in
Malegaon,setu_pharma_city_maxawmw_mh,MAXAWMW_MH,base.state_in_mh,base.in
Malkapur,setu_pharma_city_mamgzq_mh,MAMGZQ_MH,base.state_in_mh,base.in
Malkapur,setu_pharma_city_maqqyqz_mh,MAQQYQZ_MH,base.state_in_mh,base.in
Malkapur,setu_pharma_city_mamtrg_mh,MAMTRG_MH,base.state_in_mh,base.in
Malwan,setu_pharma_city_myqhtyq_mh,MYQHTYQ_MH,base.state_in_mh,base.in
Manadur,setu_pharma_city_mretr_mh,MRETR_MH,base.state_in_mh,base.in
Manchar,setu_pharma_city_mylxan_mh,MYLXAN_MH,base.state_in_mh,base.in
Mangalvedhe,setu_pharma_city_maurhl_mh,MAURHL_MH,base.state_in_mh,base.in
Mangrulpir,setu_pharma_city_maebxc_mh,MAEBXC_MH,base.state_in_mh,base.in
Manjlegaon,setu_pharma_city_marbhyq_mh,MARBHYQ_MH,base.state_in_mh,base.in
Manmad,setu_pharma_city_miyrt_mh,MIYRT_MH,base.state_in_mh,base.in
Manor,setu_pharma_city_mbhrt_mh,MBHRT_MH,base.state_in_mh,base.in
Mansar,setu_pharma_city_meygz_mh,MEYGZ_MH,base.state_in_mh,base.in
Manwath,setu_pharma_city_mbyqjy_mh,MBYQJY_MH,base.state_in_mh,base.in
Matheran,setu_pharma_city_maemxr_mh,MAEMXR_MH,base.state_in_mh,base.in
Mehkar,setu_pharma_city_mywgc_mh,MYWGC_MH,base.state_in_mh,base.in
Mhasla,setu_pharma_city_mihyb_mh,MIHYB_MH,base.state_in_mh,base.in
Mhaswad,setu_pharma_city_mkrzc_mh,MKRZC_MH,base.state_in_mh,base.in
Mira-Bhayandar,setu_pharma_city_mirytzw_mh,MIRYTZW_MH,base.state_in_mh,base.in
Mohpa,setu_pharma_city_myqgqy_mh,MYQGQY_MH,base.state_in_mh,base.in
Mohpada Alias Wasambe,setu_pharma_city_mohpwglj_mh,MOHPWGLJ_MH,base.state_in_mh,base.in
Morshi,setu_pharma_city_mgbkt_mh,MGBKT_MH,base.state_in_mh,base.in
Mowad,setu_pharma_city_mcbgc_mh,MCBGC_MH,base.state_in_mh,base.in
Mudkhed,setu_pharma_city_mcxalj_mh,MCXALJ_MH,base.state_in_mh,base.in
Mukhed,setu_pharma_city_mknxx_mh,MKNXX_MH,base.state_in_mh,base.in
Mul,setu_pharma_city_bxajxa_mh,BXAJXA_MH,base.state_in_mh,base.in
Murbad,setu_pharma_city_mrskw_mh,MRSKW_MH,base.state_in_mh,base.in
Murgud,setu_pharma_city_mgyek_mh,MGYEK_MH,base.state_in_mh,base.in
Murtijapur,setu_pharma_city_murexj_mh,MUREXJ_MH,base.state_in_mh,base.in
Murud,setu_pharma_city_monzy_mh,MONZY_MH,base.state_in_mh,base.in
Murum,setu_pharma_city_mbcjc_mh,MBCJC_MH,base.state_in_mh,base.in
Nachane,setu_pharma_city_ngbqm_mh,NGBQM_MH,base.state_in_mh,base.in
Nagapur,setu_pharma_city_ngktr_mh,NGKTR_MH,base.state_in_mh,base.in
Nagardeole,setu_pharma_city_naigjz_mh,NAIGJZ_MH,base.state_in_mh,base.in
Nagothana,setu_pharma_city_narmxaz_mh,NARMXAZ_MH,base.state_in_mh,base.in
Nagpur,setu_pharma_city_nmgbj_mh,NMGBJ_MH,base.state_in_mh,base.in
Nakoda,setu_pharma_city_nrxzc_mh,NRXZC_MH,base.state_in_mh,base.in
Nala Sopara,setu_pharma_city_nayxbm_mh,NAYXBM_MH,base.state_in_mh,base.in
Naldurg,setu_pharma_city_nlrwt_mh,NLRWT_MH,base.state_in_mh,base.in
Nanded-Waghala,setu_pharma_city_nanmqyqw_mh,NANMQYQW_MH,base.state_in_mh,base.in
Nandgaon,setu_pharma_city_naerrc_mh,NAERRC_MH,base.state_in_mh,base.in
Nandura,setu_pharma_city_nsexl_mh,NSEXL_MH,base.state_in_mh,base.in
Nandurbar,setu_pharma_city_nabxazyq_mh,NABXAZYQ_MH,base.state_in_mh,base.in
Narkhed,setu_pharma_city_nchqz_mh,NCHQZ_MH,base.state_in_mh,base.in
Nashik,setu_pharma_city_nohcr_mh,NOHCR_MH,base.state_in_mh,base.in
Navghar-Manikpur,setu_pharma_city_navnyqtj_mh,NAVNYQTJ_MH,base.state_in_mh,base.in
Navi Mumbai,setu_pharma_city_naeyyxa_mh,NAEYYXA_MH,base.state_in_mh,base.in
"Navi Mumbai (Panvel, Raigarh)",setu_pharma_city_navimztgg_mh,NAVIMZTGG_MH,base.state_in_mh,base.in
Nawapur,setu_pharma_city_njexz_mh,NJEXZ_MH,base.state_in_mh,base.in
Neral,setu_pharma_city_nuyqjh_mh,NUYQJH_MH,base.state_in_mh,base.in
Nilanga,setu_pharma_city_nrxqn_mh,NRXQN_MH,base.state_in_mh,base.in
Nildoh,setu_pharma_city_nnjhg_mh,NNJHG_MH,base.state_in_mh,base.in
Nimbhore Budruk,setu_pharma_city_nimamqg_mh,NIMAMQG_MH,base.state_in_mh,base.in
Osmanabad,setu_pharma_city_osarwh_mh,OSARWH_MH,base.state_in_mh,base.in
Ozar,setu_pharma_city_olbmxa_mh,OLBMXA_MH,base.state_in_mh,base.in
Pachgaon,setu_pharma_city_paxaxael_mh,PAXAXAEL_MH,base.state_in_mh,base.in
Pachora,setu_pharma_city_plsjyq_mh,PLSJYQ_MH,base.state_in_mh,base.in
Padagha,setu_pharma_city_prtgz_mh,PRTGZ_MH,base.state_in_mh,base.in
Paithan,setu_pharma_city_prsxal_mh,PRSXAL_MH,base.state_in_mh,base.in
Palghar,setu_pharma_city_perxal_mh,PERXAL_MH,base.state_in_mh,base.in
Pali,setu_pharma_city_pgrrw_mh,PGRRW_MH,base.state_in_mh,base.in
Panchgani,setu_pharma_city_pagrkn_mh,PAGRKN_MH,base.state_in_mh,base.in
Pandharkaoda,setu_pharma_city_panizjl_mh,PANIZJL_MH,base.state_in_mh,base.in
Pandharpur,setu_pharma_city_pahchz_mh,PAHCHZ_MH,base.state_in_mh,base.in
Pandharpur,setu_pharma_city_payyqxay_mh,PAYYQXAY_MH,base.state_in_mh,base.in
Panhala,setu_pharma_city_pbsyw_mh,PBSYW_MH,base.state_in_mh,base.in
Panvel,setu_pharma_city_pxyqrw_mh,PXYQRW_MH,base.state_in_mh,base.in
Paranda,setu_pharma_city_pgyje_mh,PGYJE_MH,base.state_in_mh,base.in
Parbhani,setu_pharma_city_pahhkb_mh,PAHHKB_MH,base.state_in_mh,base.in
Parli,setu_pharma_city_pjyqhc_mh,PJYQHC_MH,base.state_in_mh,base.in
Parola,setu_pharma_city_pycwt_mh,PYCWT_MH,base.state_in_mh,base.in
Partur,setu_pharma_city_ptcyxa_mh,PTCYXA_MH,base.state_in_mh,base.in
Pasthal,setu_pharma_city_penjz_mh,PENJZ_MH,base.state_in_mh,base.in
Patan,setu_pharma_city_pmmxah_mh,PMMXAH_MH,base.state_in_mh,base.in
Pathardi,setu_pharma_city_pakrmh_mh,PAKRMH_MH,base.state_in_mh,base.in
Pathri,setu_pharma_city_pyqcyw_mh,PYQCYW_MH,base.state_in_mh,base.in
Patur,setu_pharma_city_pxaxrz_mh,PXAXRZ_MH,base.state_in_mh,base.in
Pauni,setu_pharma_city_pexamr_mh,PEXAMR_MH,base.state_in_mh,base.in
Pen,setu_pharma_city_xaygq_mh,XAYGQ_MH,base.state_in_mh,base.in
Peth Umri,setu_pharma_city_peolhy_mh,PEOLHY_MH,base.state_in_mh,base.in
Phaltan,setu_pharma_city_pmhtj_mh,PMHTJ_MH,base.state_in_mh,base.in
Pimpri Chinchwad,setu_pharma_city_pimqrhb_mh,PIMQRHB_MH,base.state_in_mh,base.in
Poladpur,setu_pharma_city_pomgcx_mh,POMGCX_MH,base.state_in_mh,base.in
Pulgaon,setu_pharma_city_psxbxa_mh,PSXBXA_MH,base.state_in_mh,base.in
Pune,setu_pharma_city_puwkj_mh,PUWKJ_MH,base.state_in_mh,base.in
Pune,setu_pharma_city_peyqkr_mh,PEYQKR_MH,base.state_in_mh,base.in
Purna,setu_pharma_city_peqtb_mh,PEQTB_MH,base.state_in_mh,base.in
Purushottamnagar,setu_pharma_city_puruixyqyq_mh,PURUIXYQYQ_MH,base.state_in_mh,base.in
Pusad,setu_pharma_city_pzemy_mh,PZEMY_MH,base.state_in_mh,base.in
Rahimatpur,setu_pharma_city_ragexaq_mh,RAGEXAQ_MH,base.state_in_mh,base.in
Rahta Pimplas,setu_pharma_city_rahcchg_mh,RAHCCHG_MH,base.state_in_mh,base.in
Rahuri,setu_pharma_city_rhcxak_mh,RHCXAK_MH,base.state_in_mh,base.in
Rajapur,setu_pharma_city_rbeyqx_mh,RBEYQX_MH,base.state_in_mh,base.in
Rajgurunagar (Khed),setu_pharma_city_rajgxabnz_mh,RAJGXABNZ_MH,base.state_in_mh,base.in
Rajur,setu_pharma_city_rueeh_mh,RUEEH_MH,base.state_in_mh,base.in
Rajura,setu_pharma_city_rynyqe_mh,RYNYQE_MH,base.state_in_mh,base.in
Ramtek,setu_pharma_city_rryqzyq_mh,RRYQZYQ_MH,base.state_in_mh,base.in
Ratnagiri,setu_pharma_city_ratreyq_mh,RATREYQ_MH,base.state_in_mh,base.in
Raver,setu_pharma_city_raygxa_mh,RAYGXA_MH,base.state_in_mh,base.in
Risod,setu_pharma_city_rmeqk_mh,RMEQK_MH,base.state_in_mh,base.in
Roha Ashtami,setu_pharma_city_rojlnj_mh,ROJLNJ_MH,base.state_in_mh,base.in
Sailu,setu_pharma_city_sackj_mh,SACKJ_MH,base.state_in_mh,base.in
Sandor,setu_pharma_city_sagjm_mh,SAGJM_MH,base.state_in_mh,base.in
Sangamner,setu_pharma_city_saxjql_mh,SAXJQL_MH,base.state_in_mh,base.in
Sangli-Miraj & Kupwad,setu_pharma_city_sangogqm_mh,SANGOGQM_MH,base.state_in_mh,base.in
Sangole,setu_pharma_city_sihgm_mh,SIHGM_MH,base.state_in_mh,base.in
Sasti,setu_pharma_city_srkxt_mh,SRKXT_MH,base.state_in_mh,base.in
Sasvad,setu_pharma_city_swmyq_mh,SWMYQ_MH,base.state_in_mh,base.in
Satana,setu_pharma_city_slzyxa_mh,SLZYXA_MH,base.state_in_mh,base.in
Satara,setu_pharma_city_sxkxb_mh,SXKXB_MH,base.state_in_mh,base.in
Savda,setu_pharma_city_seenj_mh,SEENJ_MH,base.state_in_mh,base.in
Savner,setu_pharma_city_smsyqw_mh,SMSYQW_MH,base.state_in_mh,base.in
Sawantwadi,setu_pharma_city_saotcz_mh,SAOTCZ_MH,base.state_in_mh,base.in
Sawari Jawharnagar,setu_pharma_city_sawakmel_mh,SAWAKMEL_MH,base.state_in_mh,base.in
Shahade,setu_pharma_city_sisqxa_mh,SISQXA_MH,base.state_in_mh,base.in
Shahapur,setu_pharma_city_shwyqzk_mh,SHWYQZK_MH,base.state_in_mh,base.in
Shegaon,setu_pharma_city_silyqj_mh,SILYQJ_MH,base.state_in_mh,base.in
Shelar,setu_pharma_city_srxqyq_mh,SRXQYQ_MH,base.state_in_mh,base.in
Shendurjana,setu_pharma_city_shxaxakt_mh,SHXAXAKT_MH,base.state_in_mh,base.in
Shirdi,setu_pharma_city_sxawbe_mh,SXAWBE_MH,base.state_in_mh,base.in
Shirpur-Warwade,setu_pharma_city_shiyqbyc_mh,SHIYQBYC_MH,base.state_in_mh,base.in
Shirur,setu_pharma_city_saktq_mh,SAKTQ_MH,base.state_in_mh,base.in
Shirwal,setu_pharma_city_skxagz_mh,SKXAGZ_MH,base.state_in_mh,base.in
Shivajinagar,setu_pharma_city_shizrkz_mh,SHIZRKZ_MH,base.state_in_mh,base.in
Shivatkar (Nira),setu_pharma_city_shiiezw_mh,SHIIEZW_MH,base.state_in_mh,base.in
Shrigonda,setu_pharma_city_shsben_mh,SHSBEN_MH,base.state_in_mh,base.in
Shrirampur,setu_pharma_city_shaeyqq_mh,SHAEYQQ_MH,base.state_in_mh,base.in
Shrirampur(Rural),setu_pharma_city_shrzmex_mh,SHRZMEX_MH,base.state_in_mh,base.in
Shrivardhan,setu_pharma_city_shagxl_mh,SHAGXL_MH,base.state_in_mh,base.in
Sillewada,setu_pharma_city_siothz_mh,SIOTHZ_MH,base.state_in_mh,base.in
Sillod,setu_pharma_city_scqye_mh,SCQYE_MH,base.state_in_mh,base.in
Sindi,setu_pharma_city_syqskm_mh,SYQSKM_MH,base.state_in_mh,base.in
Sindi Turf Hindnagar,setu_pharma_city_sindxalmxa_mh,SINDXALMXA_MH,base.state_in_mh,base.in
Sindkhed Raja,setu_pharma_city_sinzkyqxa_mh,SINZKYQXA_MH,base.state_in_mh,base.in
Singnapur,setu_pharma_city_sixalee_mh,SIXALEE_MH,base.state_in_mh,base.in
Sinnar,setu_pharma_city_saewe_mh,SAEWE_MH,base.state_in_mh,base.in
Solapur,setu_pharma_city_snrwh_mh,SNRWH_MH,base.state_in_mh,base.in
Sonegaon (Nipani),setu_pharma_city_sonrxyqm_mh,SONRXYQM_MH,base.state_in_mh,base.in
Sonpeth,setu_pharma_city_serrw_mh,SERRW_MH,base.state_in_mh,base.in
Soyagaon,setu_pharma_city_soubrq_mh,SOUBRQ_MH,base.state_in_mh,base.in
Surgana,setu_pharma_city_sulyqt_mh,SULYQT_MH,base.state_in_mh,base.in
Talegaon Dabhade,setu_pharma_city_talxanxay_mh,TALXANXAY_MH,base.state_in_mh,base.in
Talode,setu_pharma_city_taqmc_mh,TAQMC_MH,base.state_in_mh,base.in
Taloje Panchnad,setu_pharma_city_talwwnxa_mh,TALWWNXA_MH,base.state_in_mh,base.in
Tarapur,setu_pharma_city_tjxwz_mh,TJXWZ_MH,base.state_in_mh,base.in
Tasgaon,setu_pharma_city_trhtr_mh,TRHTR_MH,base.state_in_mh,base.in
Tathavade,setu_pharma_city_taqzmx_mh,TAQZMX_MH,base.state_in_mh,base.in
Tekadi,setu_pharma_city_tqzzr_mh,TQZZR_MH,base.state_in_mh,base.in
Telhara,setu_pharma_city_tijqy_mh,TIJQY_MH,base.state_in_mh,base.in
Thane,setu_pharma_city_twrmj_mh,TWRMJ_MH,base.state_in_mh,base.in
Tirora,setu_pharma_city_tkcct_mh,TKCCT_MH,base.state_in_mh,base.in
Totaladoh,setu_pharma_city_tozkzc_mh,TOZKZC_MH,base.state_in_mh,base.in
Trimbak,setu_pharma_city_tobmy_mh,TOBMY_MH,base.state_in_mh,base.in
Tuljapur,setu_pharma_city_tuljxak_mh,TULJXAK_MH,base.state_in_mh,base.in
Tumsar,setu_pharma_city_trrmyq_mh,TRRMYQ_MH,base.state_in_mh,base.in
Uchgaon,setu_pharma_city_uekqj_mh,UEKQJ_MH,base.state_in_mh,base.in
Udgir,setu_pharma_city_ugswm_mh,UGSWM_MH,base.state_in_mh,base.in
Ulhasnagar,setu_pharma_city_ulrrzy_mh,ULRRZY_MH,base.state_in_mh,base.in
Umarga,setu_pharma_city_ujyqnb_mh,UJYQNB_MH,base.state_in_mh,base.in
Umarkhed,setu_pharma_city_umhsnx_mh,UMHSNX_MH,base.state_in_mh,base.in
Umarsara,setu_pharma_city_umsely_mh,UMSELY_MH,base.state_in_mh,base.in
Umbar Pada Nandade,setu_pharma_city_umbarsxaw_mh,UMBARSXAW_MH,base.state_in_mh,base.in
Umred,setu_pharma_city_urxagm_mh,URXAGM_MH,base.state_in_mh,base.in
Umri Pragane Balapur,setu_pharma_city_umriixact_mh,UMRIIXACT_MH,base.state_in_mh,base.in
Uran,setu_pharma_city_uyhmz_mh,UYHMZ_MH,base.state_in_mh,base.in
Uran Islampur,setu_pharma_city_uralrwy_mh,URALRWY_MH,base.state_in_mh,base.in
Utekhol,setu_pharma_city_utgxw_mh,UTGXW_MH,base.state_in_mh,base.in
Vada,setu_pharma_city_vmrnc_mh,VMRNC_MH,base.state_in_mh,base.in
Vadgaon,setu_pharma_city_vzexah_mh,VZEXAH_MH,base.state_in_mh,base.in
Vadgaon Kasba,setu_pharma_city_vadczkc_mh,VADCZKC_MH,base.state_in_mh,base.in
Vaijapur,setu_pharma_city_vayqzbw_mh,VAYQZBW_MH,base.state_in_mh,base.in
